Spikeling Vm,Stimulus,Total Current Input,Synapse 1 Vm,Synapse 1 Input,Synapse 2 Vm,Synapse 2 Input
-79.96,0.0,4.83,-83.0,2.66,-84.0,1.18
-79.81,0.0,6.81,-83.0,2.64,-84.0,1.17
-79.88,0.0,4.78,-83.0,2.63,-84.0,1.15
-79.94,0.0,4.76,-83.0,2.62,-84.0,1.14
-79.79,0.0,6.73,-83.0,2.6,-84.0,1.13
-79.86,0.0,4.71,-83.0,2.59,-84.0,1.12
-79.92,0.0,4.69,-83.0,2.58,-84.0,1.11
-79.87,0.0,5.66,-83.0,2.56,-84.0,1.1
-79.93,0.0,4.64,-83.0,2.55,-84.0,1.09
-79.97,0.0,4.61,-83.0,2.54,-83.0,1.08
-79.91,0.0,5.59,-83.0,2.53,-83.0,1.07
-79.96,0.0,4.57,-83.0,2.51,-83.0,1.05
-80.0,0.0,4.54,-83.0,2.5,-83.0,1.04
-79.93,0.0,5.52,-83.0,2.49,-83.0,1.03
-79.97,0.0,4.5,-82.0,2.48,-83.0,1.02
-79.91,0.0,5.48,-82.0,2.46,-83.0,1.01
-79.85,0.0,5.45,-82.0,2.45,-83.0,1.0
-79.9,0.0,4.43,-82.0,2.44,-83.0,0.99
-79.84,0.0,5.41,-82.0,2.43,-83.0,0.98
-79.89,0.0,4.39,-82.0,2.41,-83.0,0.97
-79.93,20.0,4.37,-82.0,2.4,-83.0,0.96
-79.86,20.0,5.34,-79.0,2.39,-79.0,0.95
-79.8,20.0,5.32,-76.0,2.38,-77.0,0.94
-79.85,20.0,4.3,-71.0,2.37,-73.0,0.94
-79.79,20.0,5.28,-69.0,2.35,-71.0,0.93
-79.84,20.0,4.26,-66.0,2.34,-67.0,0.92
-79.88,20.0,4.24,-65.0,2.33,-64.0,0.91
-79.81,20.0,5.22,-64.0,2.32,-63.0,0.9
-79.85,20.0,4.2,-62.0,2.31,-62.0,0.89
-79.89,20.0,4.18,-61.0,2.3,-60.0,0.88
-79.82,20.0,5.16,-58.0,2.28,-58.0,0.87
-79.85,20.0,4.14,-56.0,2.27,-55.0,0.86
-79.88,20.0,4.12,-55.0,2.26,-54.0,0.85
-79.81,20.0,5.1,-53.0,2.25,-52.0,0.85
-79.74,20.0,5.08,-52.0,2.24,-51.0,0.84
-79.79,20.0,4.06,-49.0,2.23,-47.0,0.83
-79.72,20.0,5.04,-48.0,2.22,-45.0,0.82
-79.76,20.0,4.02,-46.0,2.21,-42.0,0.81
-79.8,20.0,4.0,-43.0,2.19,-40.0,0.8
-79.73,20.0,4.98,-38.0,2.18,-37.0,0.8
-79.77,20.0,3.96,-36.0,2.17,-34.0,0.79
-79.8,20.0,3.94,-32.0,2.16,-30.0,0.78
-79.72,20.0,4.92,-27.0,2.15,-26.0,0.77
-79.46,20.0,6.93,-24.0,2.14,-16.0,2.79
-79.04,20.0,8.71,-17.0,2.93,-8.0,4.78
-78.21,20.0,13.48,-10.0,3.72,2.0,6.75
-77.4,20.0,14.22,0.0,4.52,15.0,8.7
-76.42,20.0,16.92,29.0,5.29,36.0,10.63
-75.46,20.0,17.79,-62.0,5.27,-62.0,10.52
-74.72,20.0,16.66,-61.0,5.24,-61.0,10.42
-74.06,20.0,16.53,-59.0,5.21,-60.0,10.31
-73.27,20.0,18.4,-58.0,5.19,-57.0,10.21
-72.76,20.0,16.27,-57.0,5.16,-55.0,10.11
-72.31,20.0,16.14,-57.0,5.14,-54.0,10.01
-71.7,20.0,18.02,-56.0,5.11,-54.0,9.91
-71.35,20.0,15.89,-54.0,5.08,-53.0,9.81
-71.03,20.0,15.77,-53.0,5.06,-52.0,9.71
-70.55,20.0,17.65,-53.0,5.03,-51.0,9.61
-70.31,20.0,15.53,-52.0,5.01,-48.0,9.52
-70.09,20.0,15.41,-50.0,4.98,-47.0,9.42
-69.69,20.0,17.29,-49.0,4.96,-45.0,9.33
-69.53,20.0,15.17,-48.0,4.93,-43.0,9.23
-69.38,20.0,15.05,-47.0,4.91,-42.0,9.14
-69.05,20.0,16.94,-44.0,4.88,-40.0,9.05
-68.95,20.0,14.82,-41.0,4.86,-37.0,8.96
-68.86,20.0,14.71,-39.0,4.84,-33.0,8.87
-68.59,20.0,16.59,-37.0,4.81,-28.0,8.78
-68.54,20.0,14.48,-35.0,4.79,-25.0,8.69
-68.5,20.0,14.37,-31.0,4.76,-21.0,8.61
-67.96,20.0,19.27,-27.0,4.74,-17.0,10.53
-67.56,20.0,18.17,-24.0,4.72,-9.0,12.45
-66.91,20.0,20.82,-11.0,5.48,0.0,14.34
-65.82,20.0,25.48,-4.0,6.25,11.0,16.23
-64.9,20.0,24.08,6.0,7.02,-62.0,16.06
-63.93,20.0,24.68,19.0,7.78,-61.0,15.9
-62.72,20.0,27.29,42.0,8.54,-61.0,15.75
-61.73,20.0,25.08,-62.0,8.5,-61.0,15.59
-60.76,20.0,24.89,-61.0,8.45,-60.0,15.43
-59.6,20.0,26.69,-61.0,8.41,-60.0,15.28
-58.63,20.0,24.5,-59.0,8.37,-60.0,15.12
-57.65,20.0,24.3,-59.0,8.33,-58.0,14.97
-56.46,20.0,26.11,-59.0,8.29,-58.0,14.82
-55.43,20.0,23.92,-60.0,8.25,-57.0,14.68
-54.36,20.0,23.73,-58.0,8.2,-57.0,14.53
-53.15,20.0,24.55,-58.0,8.16,-57.0,14.38
-51.97,20.0,23.36,-58.0,8.12,-55.0,14.24
-50.71,20.0,23.18,-57.0,8.08,-55.0,14.1
-49.25,20.0,24.0,-57.0,8.04,-54.0,13.96
-47.77,20.0,22.82,-56.0,8.0,-54.0,13.82
-46.13,20.0,22.64,-56.0,7.96,-53.0,13.68
-44.21,20.0,23.46,-56.0,7.92,-53.0,13.54
-42.13,20.0,22.29,-55.0,7.88,-52.0,13.41
-39.65,20.0,23.11,-55.0,7.84,-52.0,13.27
-36.76,20.0,22.94,-55.0,7.8,-51.0,13.14
-33.42,20.0,21.77,-54.0,7.76,-51.0,13.01
-29.37,20.0,21.6,-54.0,7.73,-50.0,12.88
-24.22,20.0,22.44,-53.0,7.69,-50.0,12.75
-17.72,20.0,21.27,-53.0,7.65,-48.0,12.62
-9.08,20.0,21.11,-52.0,7.61,-46.0,12.5
3.14,20.0,22.94,-51.0,7.57,-46.0,12.37
20.97,20.0,20.78,-50.0,7.53,-45.0,12.25
-65.0,20.0,20.62,-51.0,7.5,-44.0,12.12
-64.82,20.0,22.46,-49.0,7.46,-42.0,12.0
-64.85,20.0,20.3,-48.0,7.42,-41.0,11.88
-64.9,20.0,20.15,-48.0,7.38,-39.0,11.76
-64.76,20.0,21.99,-47.0,7.35,-37.0,11.65
-64.83,20.0,19.84,-46.0,7.31,-35.0,11.53
-64.91,20.0,19.69,-43.0,7.27,-32.0,11.41
-64.8,20.0,21.54,-42.0,7.24,-30.0,11.3
-64.91,20.0,19.39,-41.0,7.2,-24.0,11.19
-65.02,20.0,19.24,-39.0,7.17,-20.0,11.08
-64.74,20.0,23.11,-37.0,7.13,-15.0,12.98
-64.48,20.0,22.95,-33.0,7.09,-7.0,14.86
-64.04,20.0,24.8,-30.0,7.06,1.0,16.74
-63.14,20.0,29.41,-15.0,7.83,13.0,18.57
-62.18,20.0,29.97,-5.0,8.59,31.0,20.38
-61.17,20.0,30.54,8.0,9.36,-62.0,20.18
-59.99,20.0,32.11,27.0,10.14,-62.0,19.97
-58.91,20.0,30.86,-62.0,10.09,-62.0,19.77
-57.83,20.0,30.61,-55.0,10.04,-62.0,19.58
-56.64,20.0,31.37,-48.0,9.99,-62.0,19.38
-55.51,20.0,30.12,-39.0,9.94,-62.0,19.19
-54.35,20.0,29.88,-30.0,9.89,-62.0,19.0
-52.86,20.0,32.47,0.0,10.66,-62.0,18.81
-51.4,20.0,31.01,20.0,11.39,-62.0,18.62
-49.85,20.0,30.77,-62.0,11.34,-62.0,18.43
-47.96,20.0,32.53,-50.0,11.28,-62.0,18.25
-46.1,20.0,30.29,-51.0,11.22,-62.0,18.06
-44.02,20.0,30.05,-52.0,11.17,-62.0,17.88
-41.58,20.0,30.82,-52.0,11.11,-62.0,17.71
-38.87,20.0,29.58,-53.0,11.06,-61.0,17.53
-35.6,20.0,30.35,-54.0,11.0,-61.0,17.35
-31.69,20.0,30.12,-54.0,10.95,-61.0,17.18
-27.0,20.0,28.9,-55.0,10.89,-61.0,17.01
-21.08,20.0,28.67,-56.0,10.84,-61.0,16.84
-13.16,20.0,30.45,-56.0,10.78,-61.0,16.67
-2.59,20.0,28.23,-57.0,10.73,-60.0,16.5
12.58,20.0,28.01,-57.0,10.67,-58.0,16.34
-65.0,20.0,28.8,-58.0,10.62,-54.0,16.17
-64.81,20.0,27.58,-59.0,10.57,-52.0,16.01
-64.53,20.0,28.37,-60.0,10.52,-48.0,15.85
-64.28,20.0,28.16,-61.0,10.46,-42.0,15.69
-64.15,20.0,26.95,-62.0,10.41,-28.0,15.54
-63.94,20.0,27.74,-63.0,10.36,-20.0,15.38
-63.54,20.0,29.55,-63.0,10.31,-8.0,17.24
-63.06,20.0,30.34,-64.0,10.25,8.0,19.09
-62.31,20.0,33.14,-64.0,10.2,32.0,20.94
-61.67,20.0,31.88,-65.0,10.15,-62.0,20.73
-61.06,20.0,31.62,-65.0,10.1,-51.0,20.52
-60.36,20.0,32.37,-66.0,10.05,-38.0,20.32
-59.46,20.0,34.14,-66.0,10.0,-15.0,22.14
-58.48,20.0,34.88,-66.0,9.95,-8.0,23.93
-57.18,20.0,37.6,-67.0,9.9,0.0,25.7
-55.77,20.0,38.3,-67.0,9.85,9.0,27.45
-54.11,20.0,39.98,-67.0,9.8,24.0,29.18
-52.09,20.0,42.65,-67.0,9.75,47.0,30.89
-50.04,20.0,41.29,-69.0,9.7,-62.0,30.58
-47.84,20.0,40.93,-69.0,9.66,-62.0,30.28
-45.23,20.0,42.58,-69.0,9.61,-64.0,29.98
-42.52,20.0,40.24,-69.0,9.56,-66.0,29.68
-39.44,20.0,39.89,-69.0,9.51,-67.0,29.38
-35.65,20.0,41.55,-69.0,9.46,-68.0,29.09
-31.34,20.0,39.21,-69.0,9.42,-68.0,28.79
-26.06,20.0,38.88,-70.0,9.37,-70.0,28.51
-19.19,20.0,40.54,-70.0,9.32,-71.0,28.22
-10.35,20.0,38.22,-70.0,9.28,-71.0,27.94
1.83,20.0,37.89,-70.0,9.23,-72.0,27.66
19.86,20.0,39.57,-70.0,9.18,-73.0,27.38
-65.0,20.0,37.25,-70.0,9.14,-73.0,27.11
-64.36,20.0,36.93,-70.0,9.09,-73.0,26.84
-63.67,20.0,37.62,-70.0,9.05,-74.0,26.57
-63.1,20.0,36.31,-70.0,9.0,-74.0,26.3
-62.57,20.0,36.0,-70.0,8.96,-74.0,26.04
-61.96,20.0,36.69,-70.0,8.91,-74.0,25.78
-61.47,20.0,35.39,-70.0,8.87,-74.0,25.52
-61.01,20.0,35.09,-70.0,8.82,-75.0,25.27
-60.37,20.0,36.79,-70.0,8.78,-76.0,25.01
-59.94,20.0,34.5,-69.0,8.74,-76.0,24.76
-59.53,20.0,34.21,-69.0,8.69,-76.0,24.52
-58.93,20.0,35.92,-69.0,8.65,-76.0,24.27
-58.54,20.0,33.63,-69.0,8.6,-76.0,24.03
-58.16,20.0,33.35,-69.0,8.56,-76.0,23.79
-57.59,20.0,35.07,-69.0,8.52,-75.0,23.55
-57.22,20.0,32.79,-69.0,8.48,-76.0,23.32
-56.87,20.0,32.52,-69.0,8.43,-76.0,23.08
-56.31,20.0,34.24,-69.0,8.39,-76.0,22.85
-55.96,20.0,31.97,-69.0,8.35,-76.0,22.62
-55.6,20.0,31.7,-69.0,8.31,-76.0,22.4
-55.05,20.0,33.44,-69.0,8.27,-76.0,22.17
-54.69,20.0,31.18,-69.0,8.23,-75.0,21.95
-54.33,20.0,30.92,-67.0,8.18,-75.0,21.73
-53.77,20.0,32.66,-67.0,8.14,-76.0,21.51
-53.39,20.0,30.4,-67.0,8.1,-74.0,21.3
-53.0,20.0,30.15,-67.0,8.06,-74.0,21.09
-52.4,20.0,31.9,-67.0,8.02,-74.0,20.88
-51.98,20.0,29.65,-67.0,7.98,-74.0,20.67
-51.54,20.0,29.4,-67.0,7.94,-74.0,20.46
-50.89,20.0,31.16,-67.0,7.9,-74.0,20.26
-50.39,20.0,28.92,-67.0,7.86,-74.0,20.05
-49.87,20.0,28.68,-67.0,7.82,-74.0,19.85
-49.11,20.0,30.44,-67.0,7.78,-74.0,19.65
-48.5,20.0,28.2,-66.0,7.74,-74.0,19.46
-47.84,20.0,27.97,-66.0,7.71,-74.0,19.26
-47.01,20.0,28.74,-66.0,7.67,-74.0,19.07
-46.21,20.0,27.51,-66.0,7.63,-74.0,18.88
-45.33,20.0,27.28,-66.0,7.59,-74.0,18.69
-44.14,20.0,29.06,-66.0,7.55,-74.0,18.5
-43.01,20.0,26.83,-66.0,7.52,-73.0,18.32
-41.72,20.0,26.61,-66.0,7.48,-73.0,18.14
-40.03,20.0,28.39,-66.0,7.44,-73.0,17.95
-38.28,20.0,26.18,-66.0,7.4,-73.0,17.77
-36.22,20.0,25.96,-65.0,7.37,-73.0,17.6
-33.55,20.0,27.75,-65.0,7.33,-73.0,17.42
-30.52,20.0,25.54,-65.0,7.29,-73.0,17.25
-26.76,20.0,25.33,-65.0,7.26,-73.0,17.07
-21.91,20.0,26.12,-65.0,7.22,-73.0,16.9
-15.68,20.0,24.92,-65.0,7.18,-73.0,16.73
-7.3,20.0,24.71,-65.0,7.15,-73.0,16.57
4.69,20.0,26.51,-65.0,7.11,-73.0,16.4
22.32,20.0,24.31,-65.0,7.08,-73.0,16.24
-65.0,20.0,24.12,-64.0,7.04,-73.0,16.07
-65.83,20.0,25.92,-64.0,7.01,-72.0,15.91
-66.86,20.0,23.73,-64.0,6.97,-72.0,15.75
-67.87,20.0,23.53,-64.0,6.94,-72.0,15.6
-68.65,20.0,25.34,-64.0,6.9,-72.0,15.44
-69.61,20.0,23.15,-64.0,6.87,-72.0,15.29
-70.53,20.0,22.97,-64.0,6.83,-72.0,15.13
-71.3,20.0,23.78,-64.0,6.8,-72.0,14.98
-72.14,20.0,22.6,-63.0,6.76,-72.0,14.83
-72.93,20.0,22.42,-63.0,6.73,-72.0,14.68
-73.46,20.0,24.23,-63.0,6.7,-72.0,14.54
-74.16,20.0,22.06,-63.0,6.66,-71.0,14.39
-74.81,20.0,21.88,-63.0,6.63,-71.0,14.25
-75.31,20.0,22.7,-63.0,6.6,-71.0,14.11
-75.86,20.0,21.53,-63.0,6.56,-71.0,13.96
-76.27,20.0,22.36,-62.0,6.53,-71.0,13.83
-76.65,20.0,22.19,-62.0,6.5,-71.0,13.69
-77.1,20.0,21.02,-62.0,6.47,-71.0,13.55
-77.5,20.0,20.85,-62.0,6.43,-71.0,13.41
-77.77,20.0,21.68,-61.0,6.4,-71.0,13.28
-78.11,20.0,20.52,-61.0,6.37,-70.0,13.15
-78.32,20.0,21.35,-60.0,6.34,-71.0,13.02
-78.51,20.0,21.19,-59.0,6.31,-70.0,12.89
-78.79,20.0,20.03,-60.0,6.27,-70.0,12.76
-78.95,20.0,20.87,-59.0,6.24,-70.0,12.63
-79.09,20.0,20.72,-58.0,6.21,-70.0,12.5
-79.32,20.0,19.56,-58.0,6.18,-70.0,12.38
-79.43,20.0,20.4,-56.0,6.15,-70.0,12.25
-79.53,20.0,20.25,-57.0,6.12,-69.0,12.13
-79.73,20.0,19.1,-57.0,6.09,-70.0,12.01
-79.81,20.0,19.95,-57.0,6.06,-68.0,11.89
-79.89,20.0,19.8,-56.0,6.03,-68.0,11.77
-80.06,20.0,18.65,-56.0,6.0,-68.0,11.65
-80.12,20.0,19.51,-56.0,5.97,-68.0,11.54
-80.28,20.0,18.36,-56.0,5.94,-68.0,11.42
-80.43,20.0,18.22,-55.0,5.91,-68.0,11.31
-80.46,20.0,19.07,-55.0,5.88,-68.0,11.19
-80.59,20.0,17.93,-55.0,5.85,-68.0,11.08
-80.71,20.0,17.79,-55.0,5.82,-68.0,10.97
-80.63,20.0,19.65,-54.0,5.79,-67.0,10.86
-80.76,20.0,17.52,-54.0,5.76,-67.0,10.75
-80.88,20.0,17.38,-54.0,5.73,-67.0,10.65
-80.79,20.0,19.24,-53.0,5.7,-67.0,10.54
-80.92,20.0,17.11,-53.0,5.68,-67.0,10.43
-81.04,20.0,16.98,-53.0,5.65,-65.0,10.33
-80.95,20.0,18.85,-52.0,5.62,-66.0,10.23
-81.07,20.0,16.72,-52.0,5.59,-66.0,10.12
-81.19,20.0,16.59,-50.0,5.56,-66.0,10.02
-81.09,20.0,18.46,-50.0,5.54,-66.0,9.92
-81.22,20.0,16.33,-49.0,5.51,-64.0,9.82
-81.33,20.0,16.21,-48.0,5.48,-64.0,9.73
-81.23,20.0,18.08,-48.0,5.45,-64.0,9.63
-81.36,20.0,15.96,-46.0,5.43,-64.0,9.53
-81.47,20.0,15.84,-46.0,5.4,-64.0,9.44
-81.37,20.0,17.71,-46.0,5.37,-64.0,9.34
-81.49,20.0,15.59,-44.0,5.34,-64.0,9.25
-81.6,0.0,15.47,-43.0,5.32,-64.0,9.16
-81.49,0.0,17.36,-46.0,5.29,-68.0,9.06
-81.61,0.0,15.24,-48.0,5.26,-71.0,8.97
-81.72,0.0,15.12,-51.0,5.24,-74.0,8.88
-81.61,0.0,17.01,-56.0,5.21,-77.0,8.8
-81.73,0.0,14.89,-58.0,5.19,-79.0,8.71
-81.83,0.0,14.78,-62.0,5.16,-83.0,8.62
-81.72,0.0,16.67,-64.0,5.13,-85.0,8.53
-81.84,0.0,14.56,-67.0,5.11,-86.0,8.45
-81.94,0.0,14.45,-70.0,5.08,-87.0,8.36
-81.83,0.0,16.34,-72.0,5.06,-87.0,8.28
-81.94,0.0,14.23,-75.0,5.03,-89.0,8.2
-82.04,0.0,14.12,-79.0,5.01,-89.0,8.12
-81.93,0.0,16.02,-81.0,4.98,-90.0,8.03
-82.04,0.0,13.91,-82.0,4.96,-90.0,7.95
-82.14,0.0,13.81,-83.0,4.93,-90.0,7.87
-82.02,0.0,15.7,-83.0,4.91,-90.0,7.8
-82.13,0.0,13.6,-85.0,4.88,-90.0,7.72
-82.23,0.0,13.5,-86.0,4.86,-90.0,7.64
-82.11,0.0,15.4,-86.0,4.83,-91.0,7.56
-82.22,0.0,13.3,-87.0,4.81,-91.0,7.49
-82.31,0.0,13.2,-87.0,4.79,-91.0,7.41
-82.2,0.0,15.1,-87.0,4.76,-91.0,7.34
-82.3,0.0,13.01,-87.0,4.74,-91.0,7.27
-82.39,0.0,12.91,-87.0,4.72,-91.0,7.19
-82.28,0.0,14.81,-87.0,4.69,-90.0,7.12
-82.38,0.0,12.72,-87.0,4.67,-90.0,7.05
-82.47,0.0,12.63,-87.0,4.64,-90.0,6.98
-82.35,0.0,14.53,-87.0,4.62,-90.0,6.91
-82.45,0.0,12.44,-87.0,4.6,-90.0,6.84
-82.54,0.0,12.35,-87.0,4.58,-90.0,6.77
-82.42,0.0,14.26,-87.0,4.55,-90.0,6.71
-82.52,0.0,12.17,-87.0,4.53,-90.0,6.64
-82.61,0.0,12.08,-87.0,4.51,-90.0,6.57
-82.48,0.0,13.99,-87.0,4.48,-90.0,6.51
-82.58,0.0,11.9,-87.0,4.46,-90.0,6.44
-82.67,0.0,11.82,-87.0,4.44,-90.0,6.38
-82.54,0.0,13.73,-87.0,4.42,-90.0,6.31
-82.64,0.0,11.65,-87.0,4.4,-90.0,6.25
-82.73,0.0,11.56,-87.0,4.37,-90.0,6.19
-82.6,0.0,13.48,-87.0,4.35,-90.0,6.13
-82.7,0.0,11.39,-87.0,4.33,-90.0,6.06
-82.78,0.0,11.31,-87.0,4.31,-90.0,6.0
-82.65,0.0,13.23,-87.0,4.29,-90.0,5.94
-82.75,0.0,11.15,-87.0,4.27,-90.0,5.88
-82.83,0.0,11.07,-87.0,4.24,-90.0,5.83
-82.7,0.0,12.99,-87.0,4.22,-90.0,5.77
-82.8,0.0,10.91,-87.0,4.2,-90.0,5.71
-82.88,0.0,10.83,-87.0,4.18,-90.0,5.65
-82.75,0.0,12.76,-87.0,4.16,-90.0,5.6
-82.84,0.0,10.68,-87.0,4.14,-90.0,5.54
-82.92,0.0,10.6,-87.0,4.12,-90.0,5.48
-82.79,0.0,12.53,-87.0,4.1,-90.0,5.43
-82.88,0.0,10.45,-87.0,4.08,-90.0,5.38
-82.96,0.0,10.38,-87.0,4.06,-90.0,5.32
-82.83,0.0,12.3,-87.0,4.04,-90.0,5.27
-82.92,0.0,10.23,-87.0,4.02,-90.0,5.22
-82.99,0.0,10.16,-87.0,4.0,-89.0,5.16
-82.86,0.0,12.09,-87.0,3.98,-89.0,5.11
-82.95,0.0,10.02,-87.0,3.96,-89.0,5.06
-83.03,0.0,9.95,-87.0,3.94,-89.0,5.01
-82.89,0.0,11.88,-87.0,3.92,-89.0,4.96
-82.98,0.0,9.81,-87.0,3.9,-89.0,4.91
-83.06,0.0,9.74,-87.0,3.88,-89.0,4.86
-82.92,0.0,11.67,-87.0,3.86,-89.0,4.81
-83.01,0.0,9.6,-87.0,3.84,-89.0,4.76
-83.09,0.0,9.54,-86.0,3.82,-89.0,4.72
-82.95,0.0,11.47,-86.0,3.8,-89.0,4.67
-83.04,0.0,9.4,-86.0,3.78,-89.0,4.62
-83.11,0.0,9.34,-86.0,3.76,-89.0,4.58
-83.07,0.0,10.28,-86.0,3.74,-89.0,4.53
-83.14,0.0,9.21,-86.0,3.73,-89.0,4.49
-83.1,0.0,10.15,-86.0,3.71,-89.0,4.44
-83.07,0.0,10.08,-86.0,3.69,-89.0,4.4
-83.14,0.0,9.02,-86.0,3.67,-89.0,4.35
-83.2,0.0,8.96,-86.0,3.65,-89.0,4.31
-83.16,0.0,9.9,-86.0,3.63,-89.0,4.27
-83.22,0.0,8.84,-86.0,3.62,-89.0,4.22
-83.17,0.0,9.78,-86.0,3.6,-89.0,4.18
-83.23,0.0,8.72,-86.0,3.58,-89.0,4.14
-83.28,0.0,8.66,-86.0,3.56,-87.0,4.1
-83.22,0.0,9.6,-86.0,3.54,-89.0,4.06
-83.17,0.0,9.54,-86.0,3.53,-89.0,4.02
-83.24,0.0,8.48,-86.0,3.51,-87.0,3.98
-83.19,0.0,9.43,-86.0,3.49,-87.0,3.94
-83.15,0.0,9.37,-86.0,3.47,-87.0,3.9
-83.21,0.0,8.31,-86.0,3.46,-87.0,3.86
-83.17,0.0,9.26,-86.0,3.44,-87.0,3.82
-83.23,0.0,8.2,-86.0,3.42,-87.0,3.78
-83.29,0.0,8.15,-86.0,3.4,-87.0,3.74
-83.13,0.0,10.09,-86.0,3.39,-87.0,3.71
-83.2,0.0,8.04,-86.0,3.37,-87.0,3.67
-83.26,0.0,7.99,-86.0,3.35,-87.0,3.63
-83.11,0.0,9.93,-86.0,3.34,-87.0,3.6
-83.18,0.0,7.88,-86.0,3.32,-87.0,3.56
-83.25,0.0,7.83,-86.0,3.3,-87.0,3.52
-83.1,0.0,9.78,-86.0,3.29,-87.0,3.49
-83.17,0.0,7.72,-86.0,3.27,-87.0,3.45
-83.24,0.0,7.67,-86.0,3.25,-87.0,3.42
-83.09,0.0,9.62,-84.0,3.24,-87.0,3.39
-83.17,0.0,7.57,-84.0,3.22,-87.0,3.35
-83.23,0.0,7.52,-84.0,3.21,-87.0,3.32
-83.09,0.0,9.47,-84.0,3.19,-87.0,3.28
-83.16,0.0,7.43,-84.0,3.17,-87.0,3.25
-83.23,0.0,7.38,-85.0,3.16,-87.0,3.22
-83.08,0.0,9.33,-84.0,3.14,-87.0,3.19
-83.16,0.0,7.28,-85.0,3.13,-87.0,3.16
-83.22,0.0,7.23,-84.0,3.11,-87.0,3.12
-83.07,0.0,9.19,-84.0,3.09,-87.0,3.09
-83.15,0.0,7.14,-84.0,3.08,-87.0,3.06
-83.22,0.0,7.1,-85.0,3.06,-87.0,3.03
-83.17,0.0,8.05,-84.0,3.05,-87.0,3.0
-83.23,0.0,7.0,-84.0,3.03,-87.0,2.97
-83.28,0.0,6.96,-85.0,3.02,-87.0,2.94
-83.22,0.0,7.91,-85.0,3.0,-87.0,2.91
-83.27,0.0,6.87,-84.0,2.99,-87.0,2.88
-83.31,0.0,6.83,-85.0,2.97,-86.0,2.85
-83.24,0.0,7.78,-85.0,2.96,-86.0,2.83
-83.29,0.0,6.74,-85.0,2.94,-86.0,2.8
-83.22,0.0,7.7,-85.0,2.93,-86.0,2.77
-83.17,0.0,7.66,-85.0,2.91,-86.0,2.74
-83.22,0.0,6.61,-84.0,2.9,-86.0,2.71
-83.17,0.0,7.57,-85.0,2.89,-86.0,2.69
-83.12,0.0,7.53,-84.0,2.87,-86.0,2.66
-83.18,0.0,6.49,-85.0,2.86,-86.0,2.63
-83.13,0.0,7.45,-85.0,2.84,-86.0,2.61
-83.19,0.0,6.41,-85.0,2.83,-86.0,2.58
-83.23,0.0,6.37,-84.0,2.81,-86.0,2.55
-83.17,0.0,7.33,-84.0,2.8,-86.0,2.53
-83.22,0.0,6.29,-85.0,2.79,-86.0,2.5
-83.26,0.0,6.25,-85.0,2.77,-86.0,2.48
-83.19,0.0,7.21,-84.0,2.76,-86.0,2.45
-83.23,0.0,6.17,-83.0,2.74,-86.0,2.43
-83.26,0.0,6.14,-83.0,2.73,-86.0,2.41
-83.09,0.0,8.1,-83.0,2.72,-86.0,2.38
-83.14,0.0,6.06,-83.0,2.7,-86.0,2.36
-83.19,0.0,6.02,-83.0,2.69,-86.0,2.33
-83.03,0.0,7.99,-83.0,2.68,-86.0,2.31
-83.09,0.0,5.95,-83.0,2.66,-86.0,2.29
-83.14,0.0,5.91,-83.0,2.65,-86.0,2.26
-83.08,0.0,6.88,-83.0,2.64,-86.0,2.24
-83.13,0.0,5.84,-83.0,2.62,-86.0,2.22
-83.17,0.0,5.81,-83.0,2.61,-85.0,2.2
-83.1,0.0,6.77,-83.0,2.6,-85.0,2.18
-83.14,0.0,5.74,-83.0,2.58,-86.0,2.15
-83.18,0.0,5.7,-83.0,2.57,-86.0,2.13
-83.0,0.0,7.67,-83.0,2.56,-86.0,2.11
-83.06,0.0,5.64,-83.0,2.55,-85.0,2.09
-83.1,0.0,5.6,-83.0,2.53,-85.0,2.07
-82.94,0.0,7.57,-83.0,2.52,-85.0,2.05
-83.0,0.0,5.54,-83.0,2.51,-85.0,2.03
-83.05,0.0,5.5,-83.0,2.49,-85.0,2.01
-82.89,0.0,7.47,-83.0,2.48,-85.0,1.99
-82.95,0.0,5.44,-83.0,2.47,-85.0,1.97
-83.01,0.0,5.41,-83.0,2.46,-85.0,1.95
-82.85,0.0,7.37,-83.0,2.45,-85.0,1.93
-82.92,0.0,5.34,-83.0,2.43,-85.0,1.91
-82.97,0.0,5.31,-83.0,2.42,-85.0,1.89
-82.82,0.0,7.28,-83.0,2.41,-85.0,1.87
-82.88,0.0,5.25,-83.0,2.4,-85.0,1.85
-82.94,0.0,5.22,-83.0,2.38,-85.0,1.83
-82.79,0.0,7.19,-83.0,2.37,-85.0,1.82
-82.85,0.0,5.16,-83.0,2.36,-85.0,1.8
-82.91,0.0,5.13,-83.0,2.35,-85.0,1.78
-82.76,0.0,7.1,-83.0,2.34,-85.0,1.76
-82.82,0.0,5.07,-83.0,2.33,-85.0,1.74
-82.88,0.0,5.04,-83.0,2.31,-85.0,1.73
-82.73,0.0,7.01,-83.0,2.3,-85.0,1.71
-82.79,0.0,4.98,-82.0,2.29,-85.0,1.69
-82.85,0.0,4.95,-82.0,2.28,-85.0,1.68
-82.8,0.0,5.93,-82.0,2.27,-85.0,1.66
-82.85,0.0,4.9,-82.0,2.26,-85.0,1.64
-82.89,0.0,4.87,-82.0,2.25,-85.0,1.63
-82.72,0.0,6.84,-82.0,2.23,-85.0,1.61
